camera 10 5 5 0 0 0 0 1 0 
screen 90 2 5 20
model  0 2 0 3.5 3.5 2.5
path  184
-1.7199999999999998 1.7000000000000002 0.45999999999999996
path  2
-1.79 1.83 0.44999999999999996
-1.6700000000000002 1.6300000000000001 0.5800000000000001
path  3
-1.06 0.8799999999999999 0.38
-1.06 1.0 0.59
-1.27 0.9099999999999999 0.71
path  3
-0.33 3.75 -0.44999999999999996
-0.32 3.66 -0.53
-0.21000000000000002 3.57 -0.6
path  2
-0.15 1.6400000000000001 1.1600000000000001
-0.19 1.83 1.1300000000000001
path  2
-0.15 1.6400000000000001 1.1600000000000001
-0.07 1.49 1.18
path  4
-1.24 2.75 0.72
-1.1400000000000001 2.51 0.81
-0.99 2.59 0.62
-0.96 2.38 0.61
path  3
-1.24 2.75 0.72
-1.18 2.9899999999999998 0.71
-1.11 3.07 0.5800000000000001
path  2
-0.61 1.6 0.8300000000000001
-0.42000000000000004 1.42 1.04
path  3
-0.61 1.6 0.8300000000000001
-0.65 1.6800000000000002 0.8400000000000001
-0.5800000000000001 1.81 0.8899999999999999
path  3
-0.61 1.6 0.8300000000000001
-0.74 1.25 0.8200000000000001
-0.73 1.08 0.77
path  2
-0.55 1.7000000000000002 -0.73
-0.42999999999999994 1.43 -0.78
path  3
-1.55 3.06 -0.02
-1.5 3.16 -0.12
-1.57 3.19 -0.43999999999999995
path  6
0.78 0.97 -0.13
0.97 0.99 -0.07
0.8999999999999999 0.8300000000000001 0.09
1.08 1.01 0.03
0.97 0.99 -0.07
1.02 1.21 -0.09
path  2
-1.42 1.45 0.71
-1.32 1.28 0.55
path  3
-0.36 2.17 0.8400000000000001
-0.59 2.02 0.8599999999999999
-0.72 1.8199999999999998 0.8799999999999999
path  3
-1.19 2.4299999999999997 -0.18
-1.36 2.33 -0.18
-1.31 2.0300000000000002 -0.33
path  6
0.04 1.28 -0.68
-0.08 1.07 -0.64
0.10999999999999999 1.11 -0.61
0.04 1.28 -0.68
0.21999999999999997 1.3900000000000001 -0.63
0.4 1.23 -0.55
path  2
0.29000000000000004 1.54 -0.6
0.21999999999999997 1.3900000000000001 -0.63
path  2
-1.34 3.22 -1.1400000000000001
-1.44 3.0 -0.8400000000000001
path  3
-1.77 2.7 0.08
-1.73 2.49 -0.06
-1.61 2.75 -0.07
path  4
-1.8199999999999998 2.33 0.55
-1.7399999999999998 2.17 0.3
-1.83 2.27 0.35000000000000003
-1.7100000000000002 2.19 0.13
path  2
-1.8199999999999998 2.33 0.55
-1.6700000000000002 2.22 0.5800000000000001
path  2
-1.8199999999999998 2.33 0.55
-1.83 2.27 0.35000000000000003
path  2
0.15 1.9700000000000002 0.98
0.03 2.04 0.8899999999999999
path  2
0.15 1.9700000000000002 0.98
0.36 2.05 0.9299999999999999
path  3
-0.99 1.01 0.71
-1.06 1.0 0.59
-1.05 1.1400000000000001 0.41000000000000003
path  2
-1.36 2.33 -0.18
-1.05 2.2 -0.37
path  2
-0.8500000000000001 0.68 -0.10999999999999999
-0.98 0.67 0.09
path  2
-0.2 3.33 -0.42999999999999994
-0.33 3.2 -0.19
path  2
-1.36 2.79 -0.16
-1.1600000000000001 2.6900000000000004 -0.12
path  2
-0.68 0.7000000000000001 -0.62
-0.25 0.8699999999999999 -0.54
path  7
0.55 1.41 0.8699999999999999
0.66 1.6900000000000002 0.8400000000000001
0.56 1.85 0.8799999999999999
0.73 1.8599999999999999 0.75
0.76 2.13 0.52
0.55 2.17 0.75
0.56 2.05 0.8
path  2
-1.07 1.04 -0.13
-0.8300000000000001 0.99 -0.21000000000000002
path  2
0.73 1.8599999999999999 0.75
0.66 1.6900000000000002 0.8400000000000001
path  2
0.73 1.8599999999999999 0.75
0.55 2.17 0.75
path  4
-0.65 1.6800000000000002 0.8400000000000001
-0.8599999999999999 1.34 0.8300000000000001
-0.74 1.25 0.8200000000000001
-0.65 1.6800000000000002 0.8400000000000001
path  2
-1.23 2.29 0.75
-1.31 2.37 1.01
path  2
-0.13 2.45 -0.22999999999999998
0.10999999999999999 2.6100000000000003 0.01
path  2
0.55 0.99 -0.39
0.6 1.11 -0.33
path  3
0.55 0.99 -0.39
0.44999999999999996 0.9199999999999999 -0.4
0.48 0.8 -0.10999999999999999
path  2
0.02 1.26 1.1400000000000001
-0.18 1.21 1.11
path  2
0.26 1.7999999999999998 1.07
-0.02 1.94 1.07
path  2
-0.61 0.77 0.71
-0.61 0.68 0.34
path  2
-1.7000000000000002 3.03 0.6
-1.6900000000000002 3.09 0.36
path  2
-1.6400000000000001 2.22 -0.0
-1.73 2.49 -0.06

figure
